disease_name,year,week,week_date,male_count,female_count,total_count,sentinel_points,data_type
ヘルパンギーナ,2000,49,2000-W49,4,2,6,142,gender
流行性耳下腺炎,2000,49,2000-W49,103,78,181,142,gender
川崎病,2000,49,2000-W49,2,0,2,142,gender
インフルエンザ,2022,16,2022-W16,2,0,2,409,gender
RSウイルス感染症,2022,16,2022-W16,8,3,11,257,gender
咽頭結膜熱,2022,16,2022-W16,13,5,18,257,gender
Ａ群溶血性レンサ球菌咽頭炎,2022,16,2022-W16,17,12,29,257,gender
感染性胃腸炎,2022,16,2022-W16,709,662,1371,257,gender
水痘,2022,16,2022-W16,7,8,15,257,gender
手足口病,2022,16,2022-W16,7,5,12,257,gender
突発性発しん,2022,16,2022-W16,61,48,109,257,gender
ヘルパンギーナ,2022,16,2022-W16,1,4,5,257,gender
流行性耳下腺炎,2022,16,2022-W16,6,3,9,257,gender
川崎病,2022,16,2022-W16,3,1,4,257,gender
インフルエンザ,2012,43,2012-W43,6,10,16,415,gender
RSウイルス感染症,2012,43,2012-W43,139,115,254,261,gender
咽頭結膜熱,2012,43,2012-W43,47,35,82,261,gender
Ａ群溶血性レンサ球菌咽頭炎,2012,43,2012-W43,178,164,342,261,gender
感染性胃腸炎,2012,43,2012-W43,652,592,1244,261,gender
水痘,2012,43,2012-W43,81,99,180,261,gender
手足口病,2012,43,2012-W43,58,45,103,261,gender
突発性発しん,2012,43,2012-W43,89,75,164,261,gender
ヘルパンギーナ,2012,43,2012-W43,37,21,58,261,gender
流行性耳下腺炎,2012,43,2012-W43,27,32,59,261,gender
川崎病,2012,43,2012-W43,1,1,2,261,gender
インフルエンザ,2010,30,2010-W30,2,3,5,283,gender
RSウイルス感染症,2010,30,2010-W30,5,2,7,149,gender
咽頭結膜熱,2010,30,2010-W30,31,24,55,149,gender
Ａ群溶血性レンサ球菌咽頭炎,2010,30,2010-W30,47,49,96,149,gender
感染性胃腸炎,2010,30,2010-W30,244,200,444,149,gender
水痘,2010,30,2010-W30,69,43,112,149,gender
手足口病,2010,30,2010-W30,285,179,464,149,gender
突発性発しん,2010,30,2010-W30,51,48,99,149,gender
ヘルパンギーナ,2010,30,2010-W30,366,350,716,149,gender
流行性耳下腺炎,2010,30,2010-W30,69,62,131,149,gender
川崎病,2010,30,2010-W30,0,0,0,149,gender
インフルエンザ,2001,19,2001-W19,6,6,12,178,gender
RSウイルス感染症,2001,19,2001-W19,0,0,0,142,gender
咽頭結膜熱,2001,19,2001-W19,4,3,7,142,gender
Ａ群溶血性レンサ球菌咽頭炎,2001,19,2001-W19,39,30,69,142,gender
感染性胃腸炎,2001,19,2001-W19,244,244,488,142,gender
水痘,2001,19,2001-W19,115,141,256,142,gender
手足口病,2001,19,2001-W19,7,5,12,142,gender
突発性発しん,2001,19,2001-W19,42,36,78,142,gender
ヘルパンギーナ,2001,19,2001-W19,12,5,17,142,gender
流行性耳下腺炎,2001,19,2001-W19,80,58,138,142,gender
川崎病,2001,19,2001-W19,0,4,4,142,gender
インフルエンザ,2009,53,2009-W53,578,567,1145,275,gender
RSウイルス感染症,2009,53,2009-W53,31,39,70,142,gender
咽頭結膜熱,2009,53,2009-W53,5,5,10,142,gender
Ａ群溶血性レンサ球菌咽頭炎,2009,53,2009-W53,26,26,52,142,gender
感染性胃腸炎,2009,53,2009-W53,406,379,785,142,gender
水痘,2009,53,2009-W53,69,49,118,142,gender
手足口病,2009,53,2009-W53,6,4,10,142,gender
突発性発しん,2009,53,2009-W53,21,14,35,142,gender
ヘルパンギーナ,2009,53,2009-W53,4,2,6,142,gender
流行性耳下腺炎,2009,53,2009-W53,22,28,50,142,gender
川崎病,2009,53,2009-W53,1,0,1,142,gender
インフルエンザ,2015,2,2015-W02,4804,5088,9892,414,gender
RSウイルス感染症,2015,2,2015-W02,93,71,164,260,gender
咽頭結膜熱,2015,2,2015-W02,38,32,70,260,gender
Ａ群溶血性レンサ球菌咽頭炎,2015,2,2015-W02,234,193,427,260,gender
感染性胃腸炎,2015,2,2015-W02,1149,1105,2254,260,gender
水痘,2015,2,2015-W02,99,91,190,260,gender
手足口病,2015,2,2015-W02,25,21,46,260,gender
突発性発しん,2015,2,2015-W02,60,41,101,260,gender
ヘルパンギーナ,2015,2,2015-W02,4,2,6,260,gender
流行性耳下腺炎,2015,2,2015-W02,45,40,85,260,gender
川崎病,2015,2,2015-W02,1,2,3,260,gender
インフルエンザ,2014,44,2014-W44,55,38,93,408,gender
RSウイルス感染症,2014,44,2014-W44,154,132,286,259,gender
咽頭結膜熱,2014,44,2014-W44,67,45,112,259,gender
Ａ群溶血性レンサ球菌咽頭炎,2014,44,2014-W44,294,251,545,259,gender
感染性胃腸炎,2014,44,2014-W44,627,628,1255,259,gender
水痘,2014,44,2014-W44,90,83,173,259,gender
手足口病,2014,44,2014-W44,93,82,175,259,gender
突発性発しん,2014,44,2014-W44,87,87,174,259,gender
ヘルパンギーナ,2014,44,2014-W44,23,21,44,259,gender
流行性耳下腺炎,2014,44,2014-W44,30,18,48,259,gender
川崎病,2014,44,2014-W44,0,1,1,259,gender
インフルエンザ,2019,14,2019-W14,217,222,439,409,gender
RSウイルス感染症,2019,14,2019-W14,43,26,69,255,gender
咽頭結膜熱,2019,14,2019-W14,17,19,36,255,gender
Ａ群溶血性レンサ球菌咽頭炎,2019,14,2019-W14,223,188,411,255,gender
感染性胃腸炎,2019,14,2019-W14,806,772,1578,255,gender
水痘,2019,14,2019-W14,53,49,102,255,gender
手足口病,2019,14,2019-W14,5,10,15,255,gender
突発性発しん,2019,14,2019-W14,53,57,110,255,gender
ヘルパンギーナ,2019,14,2019-W14,2,4,6,255,gender
流行性耳下腺炎,2019,14,2019-W14,7,13,20,255,gender
川崎病,2019,14,2019-W14,5,1,6,255,gender
インフルエンザ,2024,11,2024-W11,3177,2670,5847,415,gender
新型コロナウイルス感染症（COVID-19）,2024,11,2024-W11,723,814,1537,415,gender
RSウイルス感染症,2024,11,2024-W11,67,53,120,262,gender
咽頭結膜熱,2024,11,2024-W11,31,33,64,262,gender
Ａ群溶血性レンサ球菌咽頭炎,2024,11,2024-W11,505,409,914,262,gender
感染性胃腸炎,2024,11,2024-W11,771,624,1395,262,gender
水痘,2024,11,2024-W11,19,29,48,262,gender
手足口病,2024,11,2024-W11,3,5,8,262,gender
突発性発しん,2024,11,2024-W11,27,37,64,262,gender
ヘルパンギーナ,2024,11,2024-W11,1,2,3,262,gender
流行性耳下腺炎,2024,11,2024-W11,6,7,13,262,gender
川崎病,2024,11,2024-W11,2,2,4,262,gender
インフルエンザ,2016,37,2016-W37,26,28,54,407,gender
RSウイルス感染症,2016,37,2016-W37,319,257,576,260,gender
咽頭結膜熱,2016,37,2016-W37,55,35,90,260,gender
Ａ群溶血性レンサ球菌咽頭炎,2016,37,2016-W37,230,181,411,260,gender
感染性胃腸炎,2016,37,2016-W37,599,525,1124,260,gender
水痘,2016,37,2016-W37,33,24,57,260,gender
手足口病,2016,37,2016-W37,186,151,337,260,gender
突発性発しん,2016,37,2016-W37,96,83,179,260,gender
ヘルパンギーナ,2016,37,2016-W37,165,172,337,260,gender
流行性耳下腺炎,2016,37,2016-W37,96,91,187,260,gender
川崎病,2016,37,2016-W37,2,2,4,260,gender
インフルエンザ,2023,37,2023-W37,2662,2080,4742,417,gender
新型コロナウイルス感染症（COVID-19）,2023,37,2023-W37,3265,3423,6688,417,gender
RSウイルス感染症,2023,37,2023-W37,17,24,41,262,gender
咽頭結膜熱,2023,37,2023-W37,230,196,426,262,gender
Ａ群溶血性レンサ球菌咽頭炎,2023,37,2023-W37,244,218,462,262,gender
感染性胃腸炎,2023,37,2023-W37,541,449,990,262,gender
水痘,2023,37,2023-W37,9,13,22,262,gender
手足口病,2023,37,2023-W37,243,226,469,262,gender
突発性発しん,2023,37,2023-W37,42,48,90,262,gender
ヘルパンギーナ,2023,37,2023-W37,80,76,156,262,gender
流行性耳下腺炎,2023,37,2023-W37,8,5,13,262,gender
川崎病,2023,37,2023-W37,0,2,2,262,gender
インフルエンザ,2011,11,2011-W11,3109,3207,6316,414,gender
RSウイルス感染症,2011,11,2011-W11,15,7,22,259,gender
咽頭結膜熱,2011,11,2011-W11,38,35,73,259,gender
Ａ群溶血性レンサ球菌咽頭炎,2011,11,2011-W11,277,247,524,259,gender
感染性胃腸炎,2011,11,2011-W11,1148,962,2110,259,gender
水痘,2011,11,2011-W11,160,146,306,259,gender
手足口病,2011,11,2011-W11,8,2,10,259,gender
突発性発しん,2011,11,2011-W11,56,68,124,259,gender
ヘルパンギーナ,2011,11,2011-W11,1,1,2,259,gender
流行性耳下腺炎,2011,11,2011-W11,37,29,66,259,gender
川崎病,2011,11,2011-W11,4,2,6,259,gender
インフルエンザ,2004,8,2004-W08,515,568,1083,178,gender
RSウイルス感染症,2004,8,2004-W08,4,2,6,142,gender
咽頭結膜熱,2004,8,2004-W08,6,7,13,142,gender
Ａ群溶血性レンサ球菌咽頭炎,2004,8,2004-W08,92,69,161,142,gender
感染性胃腸炎,2004,8,2004-W08,662,550,1212,142,gender
水痘,2004,8,2004-W08,110,63,173,142,gender
手足口病,2004,8,2004-W08,1,0,1,142,gender
突発性発しん,2004,8,2004-W08,37,25,62,142,gender
ヘルパンギーナ,2004,8,2004-W08,2,2,4,142,gender
流行性耳下腺炎,2004,8,2004-W08,15,10,25,142,gender
川崎病,2004,8,2004-W08,3,1,4,142,gender
インフルエンザ,2001,4,2001-W04,73,57,130,178,gender
RSウイルス感染症,2001,4,2001-W04,0,0,0,142,gender
咽頭結膜熱,2001,4,2001-W04,3,2,5,142,gender
Ａ群溶血性レンサ球菌咽頭炎,2001,4,2001-W04,26,38,64,142,gender
感染性胃腸炎,2001,4,2001-W04,552,635,1187,142,gender
水痘,2001,4,2001-W04,82,80,162,142,gender
手足口病,2001,4,2001-W04,4,2,6,142,gender
突発性発しん,2001,4,2001-W04,38,33,71,142,gender
ヘルパンギーナ,2001,4,2001-W04,1,3,4,142,gender
流行性耳下腺炎,2001,4,2001-W04,48,41,89,142,gender
川崎病,2001,4,2001-W04,2,1,3,142,gender
インフルエンザ,2021,44,2021-W44,0,0,0,413,gender
RSウイルス感染症,2021,44,2021-W44,8,5,13,260,gender
咽頭結膜熱,2021,44,2021-W44,15,16,31,260,gender
Ａ群溶血性レンサ球菌咽頭炎,2021,44,2021-W44,35,28,63,260,gender
感染性胃腸炎,2021,44,2021-W44,416,311,727,260,gender
水痘,2021,44,2021-W44,18,15,33,260,gender
手足口病,2021,44,2021-W44,67,56,123,260,gender
突発性発しん,2021,44,2021-W44,57,46,103,260,gender
ヘルパンギーナ,2021,44,2021-W44,93,86,179,260,gender
流行性耳下腺炎,2021,44,2021-W44,6,6,12,260,gender
川崎病,2021,44,2021-W44,0,0,0,260,gender
インフルエンザ,2000,38,2000-W38,2,2,4,178,gender
RSウイルス感染症,2000,38,2000-W38,0,0,0,142,gender
咽頭結膜熱,2000,38,2000-W38,10,1,11,142,gender
Ａ群溶血性レンサ球菌咽頭炎,2000,38,2000-W38,11,18,29,142,gender
感染性胃腸炎,2000,38,2000-W38,127,100,227,142,gender
水痘,2000,38,2000-W38,22,15,37,142,gender
手足口病,2000,38,2000-W38,116,110,226,142,gender
突発性発しん,2000,38,2000-W38,52,37,89,142,gender
ヘルパンギーナ,2000,38,2000-W38,28,28,56,142,gender
流行性耳下腺炎,2000,38,2000-W38,40,30,70,142,gender
川崎病,2000,38,2000-W38,1,0,1,142,gender
インフルエンザ,2003,25,2003-W25,0,0,0,178,gender
RSウイルス感染症,2003,25,2003-W25,0,0,0,142,gender
咽頭結膜熱,2003,25,2003-W25,37,37,74,142,gender
Ａ群溶血性レンサ球菌咽頭炎,2003,25,2003-W25,72,79,151,142,gender
感染性胃腸炎,2003,25,2003-W25,229,196,425,142,gender
水痘,2003,25,2003-W25,83,59,142,142,gender
手足口病,2003,25,2003-W25,201,132,333,142,gender
突発性発しん,2003,25,2003-W25,37,50,87,142,gender
ヘルパンギーナ,2003,25,2003-W25,80,66,146,142,gender
流行性耳下腺炎,2003,25,2003-W25,13,12,25,142,gender
川崎病,2003,25,2003-W25,2,0,2,142,gender
インフルエンザ,2022,7,2022-W07,0,0,0,408,gender
RSウイルス感染症,2022,7,2022-W07,1,2,3,257,gender
咽頭結膜熱,2022,7,2022-W07,11,2,13,257,gender
Ａ群溶血性レンサ球菌咽頭炎,2022,7,2022-W07,15,13,28,257,gender
感染性胃腸炎,2022,7,2022-W07,669,575,1244,257,gender
水痘,2022,7,2022-W07,9,7,16,257,gender
手足口病,2022,7,2022-W07,6,5,11,257,gender
突発性発しん,2022,7,2022-W07,29,38,67,257,gender
ヘルパンギーナ,2022,7,2022-W07,0,0,0,257,gender
流行性耳下腺炎,2022,7,2022-W07,7,5,12,257,gender
川崎病,2022,7,2022-W07,3,1,4,257,gender
インフルエンザ,2005,22,2005-W22,7,3,10,178,gender
RSウイルス感染症,2005,22,2005-W22,1,2,3,142,gender
咽頭結膜熱,2005,22,2005-W22,29,21,50,142,gender
Ａ群溶血性レンサ球菌咽頭炎,2005,22,2005-W22,141,101,242,142,gender
感染性胃腸炎,2005,22,2005-W22,401,372,773,142,gender
水痘,2005,22,2005-W22,110,86,196,142,gender
手足口病,2005,22,2005-W22,23,25,48,142,gender
突発性発しん,2005,22,2005-W22,43,38,81,142,gender
ヘルパンギーナ,2005,22,2005-W22,57,44,101,142,gender
流行性耳下腺炎,2005,22,2005-W22,95,98,193,142,gender
川崎病,2005,22,2005-W22,2,1,3,142,gender
インフルエンザ,2007,51,2007-W51,1323,1213,2536,288,gender
RSウイルス感染症,2007,51,2007-W51,73,53,126,150,gender
咽頭結膜熱,2007,51,2007-W51,27,20,47,150,gender
Ａ群溶血性レンサ球菌咽頭炎,2007,51,2007-W51,181,156,337,150,gender
感染性胃腸炎,2007,51,2007-W51,1613,1535,3148,150,gender
水痘,2007,51,2007-W51,128,117,245,150,gender
手足口病,2007,51,2007-W51,18,11,29,150,gender
突発性発しん,2007,51,2007-W51,31,40,71,150,gender
ヘルパンギーナ,2007,51,2007-W51,8,2,10,150,gender
流行性耳下腺炎,2007,51,2007-W51,22,17,39,150,gender
川崎病,2007,51,2007-W51,1,1,2,150,gender
インフルエンザ,2018,35,2018-W35,6,4,10,408,gender
RSウイルス感染症,2018,35,2018-W35,277,232,509,254,gender
咽頭結膜熱,2018,35,2018-W35,37,31,68,254,gender
Ａ群溶血性レンサ球菌咽頭炎,2018,35,2018-W35,165,159,324,254,gender
感染性胃腸炎,2018,35,2018-W35,501,410,911,254,gender
水痘,2018,35,2018-W35,20,25,45,254,gender
手足口病,2018,35,2018-W35,124,105,229,254,gender
突発性発しん,2018,35,2018-W35,64,70,134,254,gender
ヘルパンギーナ,2018,35,2018-W35,185,194,379,254,gender
流行性耳下腺炎,2018,35,2018-W35,22,7,29,254,gender
川崎病,2018,35,2018-W35,4,4,8,254,gender
インフルエンザ,2017,16,2017-W16,895,977,1872,414,gender
RSウイルス感染症,2017,16,2017-W16,35,37,72,262,gender
咽頭結膜熱,2017,16,2017-W16,41,41,82,262,gender
Ａ群溶血性レンサ球菌咽頭炎,2017,16,2017-W16,354,309,663,262,gender
感染性胃腸炎,2017,16,2017-W16,1180,1046,2226,262,gender
水痘,2017,16,2017-W16,50,34,84,262,gender
手足口病,2017,16,2017-W16,20,13,33,262,gender
突発性発しん,2017,16,2017-W16,91,83,174,262,gender
ヘルパンギーナ,2017,16,2017-W16,2,1,3,262,gender
流行性耳下腺炎,2017,16,2017-W16,18,23,41,262,gender
川崎病,2017,16,2017-W16,1,3,4,262,gender
インフルエンザ,2014,35,2014-W35,4,2,6,406,gender
RSウイルス感染症,2014,35,2014-W35,48,31,79,258,gender
咽頭結膜熱,2014,35,2014-W35,61,44,105,258,gender
Ａ群溶血性レンサ球菌咽頭炎,2014,35,2014-W35,116,85,201,258,gender
感染性胃腸炎,2014,35,2014-W35,459,370,829,258,gender
水痘,2014,35,2014-W35,61,42,103,258,gender
手足口病,2014,35,2014-W35,139,124,263,258,gender
突発性発しん,2014,35,2014-W35,85,82,167,258,gender
ヘルパンギーナ,2014,35,2014-W35,261,209,470,258,gender
流行性耳下腺炎,2014,35,2014-W35,69,41,110,258,gender
川崎病,2014,35,2014-W35,1,1,2,258,gender
インフルエンザ,2016,46,2016-W46,352,300,652,416,gender
RSウイルス感染症,2016,46,2016-W46,78,56,134,263,gender
咽頭結膜熱,2016,46,2016-W46,48,29,77,263,gender
Ａ群溶血性レンサ球菌咽頭炎,2016,46,2016-W46,283,261,544,263,gender
感染性胃腸炎,2016,46,2016-W46,2698,2624,5322,263,gender
水痘,2016,46,2016-W46,64,65,129,263,gender
手足口病,2016,46,2016-W46,110,87,197,263,gender
突発性発しん,2016,46,2016-W46,72,70,142,263,gender
ヘルパンギーナ,2016,46,2016-W46,22,28,50,263,gender
流行性耳下腺炎,2016,46,2016-W46,85,96,181,263,gender
川崎病,2016,46,2016-W46,3,2,5,263,gender
インフルエンザ,2016,3,2016-W03,2377,2265,4642,415,gender
RSウイルス感染症,2016,3,2016-W03,54,58,112,262,gender
咽頭結膜熱,2016,3,2016-W03,45,33,78,262,gender
Ａ群溶血性レンサ球菌咽頭炎,2016,3,2016-W03,439,355,794,262,gender
感染性胃腸炎,2016,3,2016-W03,1189,1086,2275,262,gender
水痘,2016,3,2016-W03,70,70,140,262,gender
手足口病,2016,3,2016-W03,4,3,7,262,gender
突発性発しん,2016,3,2016-W03,67,44,111,262,gender
ヘルパンギーナ,2016,3,2016-W03,1,1,2,262,gender
流行性耳下腺炎,2016,3,2016-W03,66,52,118,262,gender
川崎病,2016,3,2016-W03,1,3,4,262,gender
インフルエンザ,2009,22,2009-W22,51,33,84,287,gender
RSウイルス感染症,2009,22,2009-W22,4,3,7,148,gender
咽頭結膜熱,2009,22,2009-W22,25,17,42,148,gender
Ａ群溶血性レンサ球菌咽頭炎,2009,22,2009-W22,133,124,257,148,gender
感染性胃腸炎,2009,22,2009-W22,397,369,766,148,gender
水痘,2009,22,2009-W22,88,66,154,148,gender
手足口病,2009,22,2009-W22,7,7,14,148,gender
突発性発しん,2009,22,2009-W22,50,51,101,148,gender
ヘルパンギーナ,2009,22,2009-W22,9,7,16,148,gender
流行性耳下腺炎,2009,22,2009-W22,63,53,116,148,gender
川崎病,2009,22,2009-W22,0,0,0,148,gender
インフルエンザ,2017,28,2017-W28,15,16,31,386,gender
RSウイルス感染症,2017,28,2017-W28,96,82,178,257,gender
咽頭結膜熱,2017,28,2017-W28,144,122,266,257,gender
Ａ群溶血性レンサ球菌咽頭炎,2017,28,2017-W28,317,336,653,257,gender
感染性胃腸炎,2017,28,2017-W28,790,642,1432,257,gender
水痘,2017,28,2017-W28,52,35,87,257,gender
手足口病,2017,28,2017-W28,980,784,1764,257,gender
突発性発しん,2017,28,2017-W28,98,66,164,257,gender
ヘルパンギーナ,2017,28,2017-W28,198,214,412,257,gender
流行性耳下腺炎,2017,28,2017-W28,47,40,87,257,gender
川崎病,2017,28,2017-W28,1,2,3,257,gender
インフルエンザ,2018,1,2018-W01,2145,2212,4357,404,gender
RSウイルス感染症,2018,1,2018-W01,32,22,54,253,gender
咽頭結膜熱,2018,1,2018-W01,26,20,46,253,gender
Ａ群溶血性レンサ球菌咽頭炎,2018,1,2018-W01,128,99,227,253,gender
感染性胃腸炎,2018,1,2018-W01,388,375,763,253,gender
水痘,2018,1,2018-W01,52,56,108,253,gender
手足口病,2018,1,2018-W01,6,4,10,253,gender
突発性発しん,2018,1,2018-W01,32,20,52,253,gender
ヘルパンギーナ,2018,1,2018-W01,0,0,0,253,gender
流行性耳下腺炎,2018,1,2018-W01,8,8,16,253,gender
川崎病,2018,1,2018-W01,0,0,0,253,gender
インフルエンザ,2012,32,2012-W32,3,2,5,375,gender
RSウイルス感染症,2012,32,2012-W32,62,55,117,247,gender
咽頭結膜熱,2012,32,2012-W32,61,51,112,247,gender
Ａ群溶血性レンサ球菌咽頭炎,2012,32,2012-W32,114,89,203,247,gender
感染性胃腸炎,2012,32,2012-W32,445,391,836,247,gender
水痘,2012,32,2012-W32,59,55,114,247,gender
手足口病,2012,32,2012-W32,123,123,246,247,gender
突発性発しん,2012,32,2012-W32,77,91,168,247,gender
ヘルパンギーナ,2012,32,2012-W32,454,377,831,247,gender
流行性耳下腺炎,2012,32,2012-W32,39,24,63,247,gender
川崎病,2012,32,2012-W32,4,1,5,247,gender
インフルエンザ,2010,41,2010-W41,17,8,25,285,gender
RSウイルス感染症,2010,41,2010-W41,20,10,30,148,gender
咽頭結膜熱,2010,41,2010-W41,13,10,23,148,gender
Ａ群溶血性レンサ球菌咽頭炎,2010,41,2010-W41,72,66,138,148,gender
感染性胃腸炎,2010,41,2010-W41,265,210,475,148,gender
水痘,2010,41,2010-W41,54,50,104,148,gender
手足口病,2010,41,2010-W41,39,25,64,148,gender
突発性発しん,2010,41,2010-W41,38,44,82,148,gender
ヘルパンギーナ,2010,41,2010-W41,4,9,13,148,gender
流行性耳下腺炎,2010,41,2010-W41,32,35,67,148,gender
川崎病,2010,41,2010-W41,0,0,0,148,gender
インフルエンザ,2020,14,2020-W14,7,6,13,413,gender
RSウイルス感染症,2020,14,2020-W14,3,3,6,259,gender
咽頭結膜熱,2020,14,2020-W14,5,9,14,259,gender
Ａ群溶血性レンサ球菌咽頭炎,2020,14,2020-W14,147,145,292,259,gender
感染性胃腸炎,2020,14,2020-W14,288,249,537,259,gender
